Date,Book_ID,Book_Name,Author,ISBN,Category,Branch_Name,Current_Stock,Daily_Sales,Rating,View_Count,Search_Count,Cumulative_View_Count,Cumulative_Search_Count,Event_Score
2025-05-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,60,8,3.8,36,10,4552,1395,17
2025-05-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,9,3.8,53,15,4605,1410,6
2025-05-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,42,9,4.0,34,12,4639,1422,17
2025-05-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,33,9,3.9,34,14,4673,1436,2
2025-05-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,117,8,3.9,25,13,4698,1449,13
2025-05-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,112,5,4.0,20,8,4718,1457,12
2025-05-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,103,9,3.9,46,10,4764,1467,9
2025-05-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,96,7,3.9,38,13,4802,1480,17
2025-05-31,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,88,8,4.0,30,12,4832,1492,1
2025-06-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,81,7,4.0,41,8,4873,1500,0
2025-06-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,74,7,3.9,24,11,4897,1511,3
2025-06-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,66,8,3.9,24,13,4921,1524,14
2025-06-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,57,9,3.9,39,5,4960,1529,9
2025-06-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,6,3.9,34,4,4994,1533,14
2025-06-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,43,8,3.9,33,9,5027,1542,18
2025-06-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,37,6,4.0,18,5,5045,1547,10
2025-06-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,29,8,3.9,29,10,5074,1557,7
2025-06-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,115,6,3.9,28,6,5102,1563,15
2025-06-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,109,6,3.9,21,13,5123,1576,9
2025-06-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,103,6,4.0,23,4,5146,1580,13
2025-06-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,97,6,3.9,32,8,5178,1588,19
2025-06-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,91,6,4.0,22,10,5200,1598,10
2025-06-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,84,7,3.9,44,11,5244,1609,6
2025-06-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,77,7,4.0,30,11,5274,1620,3
2025-06-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,71,6,3.9,24,7,5298,1627,5
2025-06-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,67,4,3.8,18,4,5316,1631,12
2025-06-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,61,6,4.0,37,9,5353,1640,14
2025-06-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,56,5,3.9,28,7,5381,1647,17
2025-06-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,48,8,3.8,28,7,5409,1654,14
2025-06-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,41,7,3.9,36,6,5445,1660,0
2025-06-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,34,7,3.9,43,12,5488,1672,10
2025-06-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,118,8,4.0,35,15,5523,1687,1
2025-06-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,112,6,3.9,25,13,5548,1700,11
2025-06-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,105,7,3.9,31,5,5579,1705,1
2025-06-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,99,6,3.9,29,8,5608,1713,4
2025-06-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,93,6,4.0,18,6,5626,1719,1
2025-06-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,85,8,3.9,43,11,5669,1730,4
2025-06-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,78,7,3.9,36,8,5705,1738,16
2025-06-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,71,7,3.9,20,15,5725,1753,17
2025-07-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,63,8,3.9,40,8,5765,1761,9
2025-07-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,55,8,3.9,43,11,5808,1772,7
2025-07-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,49,6,3.9,40,9,5848,1781,17
2025-07-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,43,6,3.8,30,12,5878,1793,10
2025-07-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,35,8,3.9,37,7,5915,1800,4
2025-07-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,120,7,3.9,29,12,5944,1812,17
2025-07-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,113,7,4.0,18,13,5962,1825,17
2025-07-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,107,6,3.9,39,6,6001,1831,19
2025-07-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,103,4,4.0,17,4,6018,1835,5
2025-07-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,98,5,3.9,15,5,6033,1840,7
2025-07-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,92,6,4.0,22,17,6055,1857,16
2025-07-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,84,8,4.0,36,9,6091,1866,11
2025-07-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,77,7,3.9,27,6,6118,1872,3
2025-07-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,73,4,3.9,12,7,6130,1879,3
2025-07-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,68,5,3.9,17,4,6147,1883,16
2025-07-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,60,8,3.9,42,10,6189,1893,17
2025-07-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,55,5,3.9,26,3,6215,1896,16
2025-07-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,49,6,3.9,32,10,6247,1906,16
2025-07-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,42,7,3.8,25,6,6272,1912,10
2025-07-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,33,9,3.9,44,11,6316,1923,6
2025-07-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,117,8,3.9,34,15,6350,1938,14
2025-07-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,112,5,3.8,32,7,6382,1945,8
2025-07-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,105,7,3.9,24,13,6406,1958,10
2025-07-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,100,5,4.0,21,6,6427,1964,8
2025-07-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,93,7,3.9,44,8,6471,1972,18
2025-07-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,86,7,3.9,26,8,6497,1980,1
2025-07-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,79,7,3.9,40,9,6537,1989,5
2025-07-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,74,5,3.9,26,5,6563,1994,18
2025-07-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,66,8,3.9,42,17,6605,2011,2
2025-07-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,60,6,3.8,14,10,6619,2021,3
2025-07-31,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,56,4,3.9,27,1,6646,2022,11
2025-08-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,5,3.9,30,9,6676,2031,3
2025-08-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,42,9,4.0,43,12,6719,2043,15
2025-08-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,34,8,3.9,50,8,6769,2051,7
2025-08-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,29,5,4.0,26,7,6795,2058,1
2025-08-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,114,7,3.9,32,10,6827,2068,6
2025-08-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,108,6,3.9,33,7,6860,2075,6
2025-08-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,103,5,4.0,15,4,6875,2079,19
2025-08-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,98,5,3.9,30,6,6905,2085,4
2025-08-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,88,10,3.9,60,18,6965,2103,0
2025-08-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,79,9,3.9,50,13,7015,2116,6
2025-08-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,72,7,4.0,36,9,7051,2125,16
2025-08-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,65,7,3.9,29,4,7080,2129,0
2025-08-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,57,8,3.9,21,9,7101,2138,11
2025-08-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,50,7,3.9,40,11,7141,2149,17
2025-08-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,43,7,3.9,36,7,7177,2156,10
2025-08-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,36,7,3.9,23,12,7200,2168,8
2025-08-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,31,5,3.9,29,6,7229,2174,17
2025-08-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,119,4,3.9,16,4,7245,2178,15
2025-08-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,113,6,3.9,24,7,7269,2185,4
2025-08-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,106,7,3.9,44,13,7313,2198,18
2025-08-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,98,8,3.9,43,14,7356,2212,11
2025-08-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,94,4,3.9,16,6,7372,2218,1
2025-08-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,88,6,3.9,25,5,7397,2223,8
2025-08-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,80,8,4.0,51,9,7448,2232,6
2025-08-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,75,5,3.9,25,5,7473,2237,16
2025-08-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,69,6,3.8,24,12,7497,2249,7
2025-08-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,62,7,3.8,37,5,7534,2254,17
2025-08-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,55,7,3.9,25,10,7559,2264,1
2025-08-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,4,3.9,14,4,7573,2268,14
2025-08-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,44,7,4.0,27,7,7600,2275,19
2025-08-31,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,36,8,3.9,37,9,7637,2284,12
2025-09-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,30,6,3.8,33,14,7670,2298,79
2025-09-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,116,6,3.9,17,2,7687,2300,58
2025-09-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,110,6,3.9,35,11,7722,2311,54
2025-09-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,105,5,3.8,15,2,7737,2313,65
2025-09-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,98,7,3.9,39,13,7776,2326,67
2025-09-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,91,7,3.8,15,13,7791,2339,73
2025-09-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,84,7,3.8,37,7,7828,2346,70
2025-09-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,78,6,3.9,19,12,7847,2358,91
2025-09-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,70,8,3.9,24,13,7871,2371,82
2025-09-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,64,6,3.9,27,3,7898,2374,67
2025-09-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,58,6,3.9,26,9,7924,2383,19
2025-09-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,7,4.0,31,12,7955,2395,3
2025-09-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,44,7,3.9,24,12,7979,2407,10
2025-09-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,38,6,3.9,24,3,8003,2410,9
2025-09-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,30,8,3.8,27,11,8030,2421,2
2025-09-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,115,7,4.0,26,15,8056,2436,3
2025-09-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,108,7,3.8,22,10,8078,2446,0
2025-09-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,101,7,3.9,43,8,8121,2454,10
2025-09-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,94,7,3.9,46,10,8167,2464,6
2025-09-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,87,7,4.0,32,9,8199,2473,13
2025-09-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,78,9,3.9,55,14,8254,2487,12
2025-09-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,71,7,3.9,40,13,8294,2500,13
2025-09-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,66,5,3.9,23,1,8317,2501,12
2025-09-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,59,7,3.9,36,4,8353,2505,2
2025-09-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,52,7,3.9,31,5,8384,2510,8
2025-09-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,45,7,3.9,31,13,8415,2523,6
2025-09-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,41,4,3.9,16,0,8431,2523,5
2025-09-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,33,8,3.9,32,8,8463,2531,10
2025-09-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,117,8,3.9,31,12,8494,2543,18
2025-09-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,110,7,3.9,40,14,8534,2557,14
2025-10-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,104,6,4.0,38,9,8572,2566,19
2025-10-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,97,7,3.9,24,8,8596,2574,18
2025-10-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,91,6,3.8,24,3,8620,2577,6
2025-10-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,82,9,3.9,33,15,8653,2592,12
2025-10-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,75,7,4.0,41,17,8694,2609,6
2025-10-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,69,6,3.9,23,9,8717,2618,0
2025-10-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,62,7,3.8,24,11,8741,2629,17
2025-10-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,59,3,3.9,11,4,8752,2633,1
2025-10-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,49,10,3.9,49,17,8801,2650,15
2025-10-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,41,8,4.0,24,12,8825,2662,14
2025-10-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,34,7,3.9,35,9,8860,2671,10
2025-10-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,120,6,3.9,20,10,8880,2681,10
2025-10-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,114,6,3.9,22,8,8902,2689,14
2025-10-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,106,8,3.9,48,8,8950,2697,16
2025-10-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,99,7,3.9,17,9,8967,2706,10
2025-10-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,93,6,3.9,22,7,8989,2713,17
2025-10-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,86,7,3.9,42,8,9031,2721,7
2025-10-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,79,7,3.9,33,5,9064,2726,6
2025-10-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,71,8,3.8,37,14,9101,2740,9
2025-10-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,63,8,3.9,27,7,9128,2747,11
2025-10-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,57,6,3.9,28,9,9156,2756,2
2025-10-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,51,6,4.0,34,6,9190,2762,18
2025-10-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,43,8,3.8,32,8,9222,2770,10
2025-10-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,36,7,3.9,34,7,9256,2777,5
2025-10-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,120,8,3.9,36,13,9292,2790,12
2025-10-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,115,5,3.9,21,6,9313,2796,15
2025-10-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,110,5,3.9,23,3,9336,2799,1
2025-10-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,105,5,3.9,23,6,9359,2805,18
2025-10-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,99,6,3.9,19,8,9378,2813,12
2025-10-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,92,7,3.9,27,6,9405,2819,5
2025-10-31,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,86,6,3.9,29,7,9434,2826,17
2025-11-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,77,9,3.9,43,11,9477,2837,11
2025-11-02,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,70,7,3.9,33,9,9510,2846,0
2025-11-03,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,64,6,3.9,25,10,9535,2856,17
2025-11-04,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,58,6,4.0,28,9,9563,2865,15
2025-11-05,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,52,6,3.9,29,12,9592,2877,11
2025-11-06,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,47,5,4.0,23,6,9615,2883,3
2025-11-07,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,42,5,4.0,25,5,9640,2888,6
2025-11-08,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,35,7,3.9,34,15,9674,2903,6
2025-11-09,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,119,8,3.9,50,12,9724,2915,4
2025-11-10,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,114,5,3.9,27,3,9751,2918,16
2025-11-11,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,109,5,3.9,16,5,9767,2923,8
2025-11-12,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,103,6,3.9,28,13,9795,2936,1
2025-11-13,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,96,7,3.9,38,7,9833,2943,18
2025-11-14,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,88,8,3.8,43,14,9876,2957,11
2025-11-15,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,79,9,3.9,36,6,9912,2963,18
2025-11-16,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,73,6,3.9,24,3,9936,2966,16
2025-11-17,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,66,7,4.0,44,10,9980,2976,0
2025-11-18,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,59,7,4.0,29,11,10009,2987,0
2025-11-19,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,55,4,3.8,24,6,10033,2993,14
2025-11-20,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,49,6,4.0,22,5,10055,2998,7
2025-11-21,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,43,6,3.9,37,6,10092,3004,8
2025-11-22,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,36,7,3.9,26,4,10118,3008,11
2025-11-23,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,31,5,3.9,26,5,10144,3013,9
2025-11-24,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,117,6,3.9,23,9,10167,3022,1
2025-11-25,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,111,6,3.9,28,9,10195,3031,14
2025-11-26,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,106,5,3.9,24,3,10219,3034,10
2025-11-27,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,101,5,3.9,26,5,10245,3039,15
2025-11-28,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,95,6,3.9,23,7,10268,3046,6
2025-11-29,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,88,7,3.9,26,11,10294,3057,3
2025-11-30,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,81,7,3.9,39,11,10333,3068,6
2025-12-01,BK050,Mahavamsa,Mahanama Thera,978-955-0011-22-3,Historical/Religious,Colombo,74,7,3.9,32,12,10365,3080,19
