Book ID,Title,Author,Category,Price (Rs.),ISBN,Cover Image URL,In Stock,View Count,Rating,Search Tags,Search Count,Branch,Current Stock,Daily Sales,Branch Demand Score,Trend Score,Trend Label,,,,,,,,
REAL-0730,කුමාරයා සහ අහස,ලැන්ටන් සිල්වා,ගුප්ත කතා (Mystery),1530,978-183-6422-23-6,N/A,729,3.5,4.5,,1,Galle,42,27,99.305,71.631,Moderate Demand,,,,,,,,
REAL-0731,අනාගත කාලය,ආතර් සී. ක්ලාක් සහ ෆ්‍රෙඩ්රික් පෝල් (Arthur C. Clarke & Frederik Pohl) - පරිවර්තනය: තන්සරණි බුලත්සිංහල,නවකතා (Fiction),2313,978-809-9235-59-4,N/A,74,4.8,4,,1,Galle,96,35,110.344,66.6648,Moderate Demand,,,,,,,,
REAL-0732,අහස සහ මාලිගාව,රුවිනි හෙට්ටිආරච්චි (Ruwini Hettiarachchi),Crime Thriller,874,978-182-7283-98-8,N/A,521,3.7,4.1,,1,Colombo,67,8,57.311,49.1362,Low Demand,,,,,,,,
REAL-0733,හඬන රහස,ධනු ජයසුන්දර,ත්‍රාසජනක (Thriller / Crime),3344,978-302-1781-12-3,N/A,571,4.1,3.7,,1,Kandy,59,3,43.323,41.1466,Low Demand,,,,,,,,
REAL-0734,හඬන මිනිසා,දිලිනි ගයානි ගුණසේකර (Dilini Gayani Gunasekara),රහස් පරීක්ෂක (Crime Thriller),1123,978-181-3812-69-8,N/A,725,5,3.5,,1,Colombo,95,4,43.35,35.97,Low Demand,,,,,,,,
REAL-0735,අවසන් කතාව,"වැන්ඩා ඊ. බෲන්ස්ටෙටර් (Wanda e. Brunstetter), පරිවර්තනය: එන්. ජී. විජේරත්න (Translation: N. G. Wijerathna)",තීරු ලිපි (Columns),3414,978-411-9697-73-6,N/A,772,4.4,3.7,,1,Galle,59,5,47.332,42.7544,Low Demand,,,,,,,,
REAL-0736,මාලිගාව සහ මිනිසා,දිල්ෂි තත්සරණි (Dilshi Thathsarani),"Detective and Mystery, Short Stories, Suspense and Thriller",2619,978-779-6609-13-5,N/A,536,3.7,3.5,,1,Galle,74,17,69.311,48.4362,Low Demand,,,,,,,,
REAL-0737,කොළඹ කතාව,රෝල්ඩ් ඩාල් (Roald Dahl) - පරිවර්තනය: සමරසිංහ ගුණසේකර,විචාර (Non-fiction / Criticism),2844,978-997-1084-77-2,N/A,860,3.2,4.6,,1,Kandy,81,34,114.296,74.5232,Moderate Demand,,,,,,,,
REAL-0738,අවසන් දූපත,රශ්මික මණ්ඩාවල (Rashmika Mandawala),පරිවර්තන / රුසියානු සුරංගනා කතා (Translation / Russian Fairy Tales),502,978-856-8720-58-5,N/A,624,3.4,3.7,,1,Kandy,64,2,41.302,39.8284,Low Demand,,,,,,,,
REAL-0739,වනය සොයා,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),විද්‍යා (Science) / පරිවර්තන,2684,978-760-6303-78-2,N/A,197,3.8,4,,1,Kandy,89,27,94.314,60.9388,Moderate Demand,,,,,,,,
REAL-0740,ගංගාව සහ රාත්‍රිය,එඩ්ගාර් ඇලන් පෝ (Edgar Allan Poe) - පරිවර්තනය: කේ. ජී. කරුණාතිලක (K. G. Karunathilaka),"Action and Adventure, Historical Fiction, Mythology & Folk Tales",933,978-754-6651-84-4,N/A,481,3.1,3.7,,1,Kandy,80,8,53.293,43.0206,Low Demand,,,,,,,,
REAL-0741,ගුප්ත වනය,සෝමපාල රණතුංග (Somapala Ranathunga),කෙටිකතා (Short Story),1255,978-211-7677-89-2,N/A,313,3.6,3.6,,1,Kandy,27,6,48.308,45.5336,Low Demand,,,,,,,,
REAL-0742,සැඟවුණු ගමන,සමුද්‍ර වෙත්තසිංහ (Samudra Weththasingha),"Literary Fiction, Translation",2626,978-541-8046-28-5,N/A,840,4.9,4,,1,Kandy,98,14,68.347,49.6674,Low Demand,,,,,,,,
REAL-0743,අඳුරු මතකය,"බී. වොන්ගර් (B. Wongar), අනුවාදය: මාලිනී ගෝවින්නගේ (Translation: Malini Govinnage)",නවකතා (Novel),936,978-459-4130-78-0,N/A,443,4,3.5,,1,Galle,75,28,91.32,57.144,Moderate Demand,,,,,,,,
REAL-0744,සෙවනැලි සහ කුමරිය,"රබීන්ද්‍රනාත් තාගෝර් (Rabindranath Tagore), පරිවර්තනය: ආනන්ද අමරසිරි (Translation: Ananda Amarasiri)",යොවුන් නවකතා (Young Adult Novel),906,978-549-5553-59-5,N/A,146,3.9,4.2,,1,Kandy,96,32,106.317,66.6414,Moderate Demand,,,,,,,,
REAL-0745,අවසන් මාලිගාව,තාරකා වාසලමුදලිආරච්චි (Tharaka Wasalamudaliarachchi),බෞද්ධ දර්ශනය (Buddhism),2433,978-705-4017-72-2,N/A,497,4.3,3.5,,1,Galle,59,15,65.329,48.3518,Low Demand,,,,,,,,
REAL-0746,අඳුරු අහස,කිරිබත්ගොඩ ඤාණානන්ද හිමි (Kiribathgoda Gnanananda Thero),ත්‍රාසජනක (Thriller),502,978-185-6854-78-2,N/A,336,4.5,4,,1,Kandy,56,26,92.335,63.457,Moderate Demand,,,,,,,,
REAL-0747,මතකය සහ කුමාරයා,මැක්සිම් ගෝර්කි (Maxim Gorky) - පරිවර්තනය: ඒ.වී. ජයරත්න,ත්‍රාසජනක / පරිවර්තන (Adventure / Translation),3146,978-398-3826-58-8,N/A,755,3.3,4.6,,1,Colombo,52,27,100.299,71.8258,Moderate Demand,,,,,,,,
REAL-0748,සිහිනය සහ ගැහැණිය,සමන් පුෂ්පා ගුණසේකර (Saman Pushpa Gunasekara),"Detective and Mystery, Children's Books",3322,978-227-2782-61-4,N/A,422,3.6,3.8,,1,Galle,36,24,86.308,61.4336,Moderate Demand,,,,,,,,
REAL-0749,මිටියාවත සහ මල්,ලසිත රවීන් උමගිලිය,Mystery / Thriller / Novel,2878,978-691-8961-99-7,N/A,366,4.9,3.9,,1,Kandy,98,27,93.347,58.8674,Moderate Demand,,,,,,,,
REAL-0750,රන් මතකය,ලසිත රවීන් උමගිලිය,යොවුන් නවකතා (Young Adult Novel),2763,978-825-3894-18-1,N/A,494,5,4.1,,1,Galle,83,23,87.35,59.57,Moderate Demand,,,,,,,,
REAL-0751,නගරය සහ වනය,ඉමේෂ් මධුශංක යාපා (Imesh Madushanka Yapa),"Romance, Short Stories",2149,978-527-1744-50-5,N/A,697,3.7,4,,1,Kandy,75,28,96.311,63.1362,Moderate Demand,,,,,,,,
REAL-0752,අතීත සිහිනය,රෝල්ඩ් ඩාල් (Roald Dahl) - පරිවර්තනය: සමරසිංහ ගුණසේකර,රහස් පරීක්ෂක (Thriller),1494,978-958-1004-12-0,N/A,751,3.1,4.9,,1,Galle,22,26,101.293,77.6206,Moderate Demand,,,,,,,,
REAL-0753,මාලිගාව සහ සිහිනය,ඉමේෂා මාධවී මල්ලවාරච්චි (Imesha Madhavee Mallawaarachchi),"Fantasy, Science Fiction, Translation",2821,978-733-2873-75-3,N/A,69,4.2,5,,1,Kandy,47,29,108.326,78.7492,Moderate Demand,,,,,,,,
REAL-0754,සීතල ආදරය,කාශ්‍යප සත්‍යප්‍රිය ද සිල්වා (Kashyapa Sathyapriya De Silva),ත්‍රාසජනක (Horror / Thriller),1526,978-339-4908-21-6,N/A,946,3.4,3.8,,1,Colombo,48,12,62.302,50.6284,Moderate Demand,,,,,,,,
REAL-0755,ගංගාව සහ සෙවනැලි,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,Educational,972,978-781-1875-70-7,N/A,418,4.1,4.5,,1,Kandy,59,7,59.323,53.9466,Moderate Demand,,,,,,,,
REAL-0756,රහස සහ කාලය,අනුර පද්මසිරි දිසානායක,"Suspense and Thriller, Novel, Political Fiction, Award Winning Books",1510,978-273-3905-57-6,N/A,131,3.5,4.2,,1,Kandy,100,9,60.305,47.831,Low Demand,,,,,,,,
REAL-0757,මහනුවර කන්ද,ඇලිස් ෆීනී (Alice Feeney) - පරිවර්තනය: මදාරා අබේසිංහ (Madhara Abeysinghe),"Action and Adventure, Fantasy",775,978-388-1873-62-1,N/A,764,4.5,4.3,,1,Colombo,52,5,53.335,50.657,Moderate Demand,,,,,,,,
REAL-0758,රන් මාලිගාව,පරිවර්තනය: අභය හේවාවසම්,ත්‍රාසජනක / පරිවර්තන (Mystery / Translation),1277,978-144-1551-15-7,N/A,665,3.6,5,,1,Galle,91,26,102.308,71.9336,Moderate Demand,,,,,,,,
REAL-0759,ගමන සහ මිනිසා,සමීර මදුසංක,රහස් පරීක්ෂක (Detective / Thriller),721,978-695-4500-68-8,N/A,629,4.8,4.2,,1,Colombo,78,12,66.344,52.4648,Moderate Demand,,,,,,,,
REAL-0760,ගමන සහ වසන්තය,පවනි උමයංගනා (Pawani Umayangana),ත්‍රාසජනක / නවකතා (Mystery / Novel),734,978-292-9912-14-2,N/A,665,4.8,4.2,,1,Galle,56,9,60.344,52.2648,Moderate Demand,,,,,,,,
REAL-0761,මිලින කුමාරයා,"සර් රයිඩර් හැගාඩ් (Sir Rider Haggard), පරිවර්තනය: උපාලි ගපනායක (Translation: Upali Gapanayaka)","Literary Fiction, Translation",3441,978-922-7341-14-4,N/A,591,3.6,4.6,,1,Kandy,100,2,50.308,47.0336,Low Demand,,,,,,,,
REAL-0762,ජීවිතය සහ සිහිනය,ආශිර්නා ඒකනායක (Ashirna Ekanayake),Thriller / Translation,592,978-282-3291-78-2,N/A,894,3.9,4,,1,Colombo,37,37,114.317,74.1414,Moderate Demand,,,,,,,,
REAL-0763,දූපත සහ දූපත,සුදත් මාන්නප්පෙරුම (Sudath Mannapperuma),කෙටිකතා (Short Story),2258,978-696-2234-58-4,N/A,325,4.5,3.7,,1,Colombo,100,40,117.335,66.657,Moderate Demand,,,,,,,,
REAL-0764,මීදුම් කන්ද,මොනිකා පුෂ්පකුමාරි,කෙටිකතා (Short Story),2883,978-908-9365-52-8,N/A,739,3.4,3.9,,1,Kandy,49,29,97.302,65.3284,Moderate Demand,,,,,,,,
REAL-0765,කඳුළු කන්ද,මොනිකා පුෂ්ප කුමාරි,Thriller / Mystery / Psychological Thriller,1728,978-762-2102-24-3,N/A,430,4.8,3.5,,1,Galle,61,11,57.344,44.9648,Low Demand,,,,,,,,
REAL-0766,කන්ද සහ වසන්තය,උපාලි කන්නංගර (Upali Kannangara),පරිවර්තන (Translation / Novel),635,978-445-3580-34-6,N/A,243,3.8,4.5,,1,Galle,87,38,121.314,75.9388,Moderate Demand,,,,,,,,
REAL-0767,පරණ ආදරය,මොනිකා පුෂ්පකුමාරි,Horror,3173,978-259-4601-63-7,N/A,924,3.5,3.6,,1,Galle,86,3,42.305,37.231,Low Demand,,,,,,,,
REAL-0768,සිහිනය සහ ගමන,සරත් මුණසිංහ ආරච්චි (Sarath Munasingha Archchi),නවකතා / පරිවර්තනය (Novel),770,978-885-2889-41-9,N/A,198,3,4.3,,1,Kandy,27,3,49.29,51.518,Moderate Demand,,,,,,,,
REAL-0769,මාලිගාව සහ රාත්‍රිය,චන්දි කොඩිකාර (Chandi Kodikara),කාව්‍ය (Poetry),3129,978-603-3737-34-2,N/A,12,4.3,4.5,,1,Colombo,52,11,67.329,57.8518,Moderate Demand,,,,,,,,
REAL-0770,කොළඹ කාලය,වර්ජිනියා වුල්ෆ් (Virginia Woolf) - පරිවර්තනය: කියාරා මන්ඩූලි මෙන්ඩිස්,Thriller / Mystery / Psychological Thriller,1492,978-157-2548-83-0,N/A,527,3,4.3,,1,Kandy,55,31,105.29,71.118,Moderate Demand,,,,,,,,
REAL-0771,කන්ද සහ මල්,මොහාන් රාජ් මඩවල,"Thriller, Suspense, Translation",1154,978-710-7657-28-8,N/A,761,3.2,3.7,,1,Kandy,85,15,67.296,48.1232,Low Demand,,,,,,,,
REAL-0772,මල් සහ මතකය,ඉමේෂා මාධවී මල්ලවආරච්චි (Imesha Madhavee Mallawaarchchi),"Suspense and Thriller, Novel, Political Fiction, Award Winning Books",2792,978-738-4962-52-1,N/A,814,4.3,4,,1,Colombo,28,8,56.329,51.8518,Moderate Demand,,,,,,,,
REAL-0773,රන් මිටියාවත,හර්මන් හෙස (Hermann Hesse) - පරිවර්තනය: මහින්ද පතිරණ,පරිවර්තන නවකතා (Translated Novel),2556,978-345-1659-96-3,N/A,685,3.6,3.5,,1,Colombo,76,7,49.308,40.2336,Low Demand,,,,,,,,
REAL-0774,රන් ගංගාව,ප්‍රභානි තෙන්නකෝන්,"Thriller, Suspense, Translation",534,978-138-8539-21-4,N/A,491,4.3,4.3,,1,Kandy,20,1,45.329,50.6518,Moderate Demand,,,,,,,,
REAL-0775,හඬන ගැහැණිය,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),Horror / Fantasy / Thriller,2936,978-281-3790-36-2,N/A,400,4.7,3.7,,1,Kandy,22,1,39.341,43.2622,Low Demand,,,,,,,,
REAL-0776,ප්‍රේම වනය,ජේම්ස් රොලින්ස් (James Rollins) - පරිවර්තනය: මංජුල දිසානායක,විද්‍යා ප්‍රබන්ධ (Science Fiction),1935,978-160-5325-82-7,N/A,253,4.9,3.5,,1,Kandy,55,38,111.347,67.1674,Moderate Demand,,,,,,,,
REAL-0777,නොදුටු වසන්තය,මුතුමුදලිගේ නිශ්ශංක,විද්‍යා ප්‍රබන්ධ (Sci-Fi),2995,978-263-9526-47-8,N/A,105,4.4,4.5,,1,Kandy,88,16,77.332,58.2544,Moderate Demand,,,,,,,,
REAL-0778,කන්ද සහ මිටියාවත,රික් රයෝර්ඩන් (Rick Riordan) - පරිවර්තනය: රූපේනි මානිංගමුව,"Detective and Mystery, Short Stories, Suspense and Thriller",3414,978-439-5142-44-6,N/A,917,3.3,4.7,,1,Galle,35,23,93.299,71.5258,Moderate Demand,,,,,,,,
REAL-0779,ගංගාව සහ සිහිනය,මනෝජ් රත්නායක (Manoj Rathnayaka),රහස් පරීක්ෂක (Crime Thriller),3228,978-850-6162-75-5,N/A,114,4.8,4.9,,1,Colombo,40,3,55.344,57.4648,Moderate Demand,,,,,,,,
REAL-0780,මතකය සහ රහස,"අයිසැක් බෂෙවිස් සින්ගර් (Isaac Bashevis Singer), පරිවර්තනය: ගාමිණී වියන්ගොඩ (Translation: Gamini Viyangoda)","Romance, Novel",1069,978-224-7875-21-9,N/A,276,4.4,4.3,,1,Kandy,58,15,73.332,58.0544,Moderate Demand,,,,,,,,
REAL-0781,පරණ වනය,ලසිත රවීන් උමගිලිය,ත්‍රාසජනක / පරිවර්තන (Adventure / Translation),2491,978-534-4139-36-3,N/A,55,4,4.9,,1,Galle,92,23,95.32,68.244,Moderate Demand,,,,,,,,
REAL-0782,ගමන සහ සෙවනැලි,"වික්ටෝරියා හෝල්ට් (Victoria Holt), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",Horror,3418,978-477-2613-24-8,N/A,728,4.7,3.8,,1,Kandy,63,9,56.341,46.7622,Low Demand,,,,,,,,
REAL-0783,නිහඬ කතාව,විකසිත ප්‍රකාශන,විද්‍යා ප්‍රබන්ධ (Sci-Fi),868,978-288-3805-32-7,N/A,768,3,4.4,,1,Galle,27,1,46.29,51.118,Moderate Demand,,,,,,,,
REAL-0784,ගිලිහුණු කුමාරයා,පරිවර්තනය: රන්ජනී රත්නායක (Ranjani Rathnayake),"Fantasy, Science Fiction, Translation",3220,978-161-5619-38-1,N/A,580,3.7,3.9,,1,Galle,44,26,91.311,63.4362,Moderate Demand,,,,,,,,
REAL-0785,රහස සහ ගැහැණිය,සුනේත්‍රා තුෂාරි ඩයස් (Sunethra Thushari Dias),"Translation, Short Stories",1307,978-481-3038-35-1,N/A,714,3.8,4.1,,1,Kandy,46,14,69.314,56.0388,Moderate Demand,,,,,,,,
REAL-0786,මල් සහ ගැහැණිය,වත්සලා කරුණාරත්න (Wathsala Karunarathne),"Action and Adventure, Fantasy",2375,978-961-3029-58-1,N/A,344,3.2,5,,1,Kandy,56,28,106.296,77.0232,Moderate Demand,,,,,,,,
REAL-0787,මාලිගාව සහ මල්,සෝමපාල රණතුංග (Somapala Ranathunga),රහස් පරීක්ෂක (Crime / Detective),2169,978-557-9078-48-0,N/A,489,4.3,3.7,,1,Kandy,22,18,73.329,56.8518,Moderate Demand,,,,,,,,
REAL-0788,අතීත කුමාරයා,Victoria Holt (පරිවර්තනය: කෞශලී සිරිවන්ද්‍ර),"Action and Adventure, Fantasy",3037,978-742-2911-99-1,N/A,804,3.6,4.6,,1,Galle,85,30,106.308,70.9336,Moderate Demand,,,,,,,,
REAL-0789,හඬන මතකය,පාවුලෝ කොයියෝ (Paulo Coelho) - පරිවර්තනය: චූලානන්ද සමරනායක,"Detective and Mystery, Crime",2154,978-274-3037-79-1,N/A,80,4.6,5,,1,Galle,44,18,86.338,70.2596,Moderate Demand,,,,,,,,
REAL-0790,මිලින මල්,ශෂිනි සේනානායක (Shashini Senanayake),පරිවර්තන / ත්‍රාසජනක (Fantasy / Translation),2540,978-570-3404-89-4,N/A,140,4.5,4.1,,1,Kandy,68,22,85.335,60.257,Moderate Demand,,,,,,,,
REAL-0791,අනාගත කුමාරයා,Victoria Holt (පරිවර්තනය: නයනා ජයසිංහ),තීරු ලිපි (Columns),667,978-950-7028-84-0,N/A,767,4.7,4.6,,1,Galle,96,31,108.341,70.6622,Moderate Demand,,,,,,,,
REAL-0792,මිනිසා සහ කාලය,ජේ. කේ. රෝලිං (J.K. Rowling) - පරිවර්තනය: අභය හේවාවසම් (Abhaya Hewawasam),රහස් පරීක්ෂක (Detective / Thriller),2508,978-792-1193-11-2,N/A,497,3.3,4.7,,1,Galle,24,2,51.299,55.8258,Moderate Demand,,,,,,,,
REAL-0793,මතකය සහ කතාව,ජේම්ස් රොලින්ස් (James Rollins) - පරිවර්තනය: ඉමේෂ් මධුශංක යාපා,Fantasy / Romance / Novel,2803,978-889-5193-98-7,N/A,81,4.8,3.8,,1,Kandy,24,8,54.344,49.8648,Low Demand,,,,,,,,
REAL-0794,අතීත රාත්‍රිය,මනෝහරි ජයලත් (Manohari Jayalath),පරිවර්තන (Translation / Novel),1763,978-354-5382-99-6,N/A,687,3.6,3.5,,1,Galle,58,19,73.308,51.6336,Moderate Demand,,,,,,,,
REAL-0795,හඬන සෙවනැලි,මොනිකා පුෂ්ප කුමාරි,"Fantasy, Science Fiction, Translation",1444,978-351-7705-69-7,N/A,93,3.1,3.9,,1,Colombo,70,33,105.293,66.4206,Moderate Demand,,,,,,,,
REAL-0796,වනය සහ ගංගාව,තේජා පූර්ණිමා ගුණසේකර (Teja Purnima Gunasekara),ත්‍රාසජනක / පරිවර්තන (Mystery / Translation),1564,978-500-7225-77-5,N/A,208,4.8,3.8,,1,Colombo,22,23,84.344,62.0648,Moderate Demand,,,,,,,,
REAL-0797,නොදුට කන්ද,චලනි එම්. අලහකෝන් (Chalani M. Alahakoon),Novel / Mystery / Suspense,2508,978-332-5642-56-2,N/A,588,4.2,4.4,,1,Colombo,32,33,110.326,76.2492,Moderate Demand,,,,,,,,
REAL-0798,රාත්‍රිය සහ මතකය,කල්පනා කස්තුරිආරච්චි,"Literary Fiction, Translation",2623,978-229-9090-69-1,N/A,153,3.3,4.5,,1,Kandy,62,13,71.299,58.4258,Moderate Demand,,,,,,,,
REAL-0799,ප්‍රේම රාත්‍රිය,චාමී තියඹරහේනේ ගෙදර (Chamee Thiyambarahene Gedara),රහස් පරීක්ෂක (Detective / Thriller),1535,978-882-4365-58-8,N/A,1000,3.3,3.6,,1,Galle,71,3,42.299,38.7258,Low Demand,,,,,,,,
REAL-0800,කඳුළු රාත්‍රිය,ජේ. කේ. රෝලිං (J.K. Rowling) - පරිවර්තනය: අභය හේවාවසම්,රහස් පරීක්ෂක (Detective / Thriller),908,978-111-4147-93-7,N/A,920,4.7,4.6,,1,Colombo,43,36,118.341,79.9622,Moderate Demand,,,,,,,,
REAL-0801,මහනුවර කුමාරයා,"බාබරා කාට්ලන්ඩ් (Barbara Cartland), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",ත්‍රාසජනක (Vampire Story),2514,978-272-6886-26-9,N/A,614,4.3,4,,1,Kandy,25,7,54.329,51.3518,Moderate Demand,,,,,,,,
REAL-0802,මිනිසා සහ කුමාරයා,"බාබරා කාට්ලන්ඩ් (Barbara Cartland), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)",Romance,3096,978-206-1983-87-1,N/A,202,3.2,3.6,,1,Kandy,75,23,82.296,54.3232,Moderate Demand,,,,,,,,
REAL-0803,කොළඹ ගීතය,මාර්ටින් වික්‍රමසිංහ (Martin Wickramasinghe) - පරිවර්තනය: ලක්ෂ්මි ද සිල්වා (Lakshmi De Silva),චරිතාපදාන (Biography),2909,978-224-8856-27-4,N/A,401,4.9,4.1,,1,Colombo,69,34,109.347,69.7674,Moderate Demand,,,,,,,,
REAL-0804,ගිලිහුණු මතකය,විමල් උදය හපුගොඩආරච්චි (Wimal Udaya Hapugodaarachchi),"Historical Fiction, Novel",616,978-736-2684-86-2,N/A,529,3.2,3.7,,1,Galle,50,17,71.296,53.2232,Moderate Demand,,,,,,,,
REAL-0805,සෙවනැලි සහ සිහිනය,බ්‍රීආනා ශීල්ඩ්ස් (පරිවර්තනය: නිම්මි මුදිතා හේරත්),යොවුන් නවකතා (Young Adult Novel),3030,978-629-5441-42-3,N/A,535,3.5,3.8,,1,Colombo,77,23,84.305,56.531,Moderate Demand,,,,,,,,
REAL-0806,නගරය සහ සෙවනැලි,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,ත්‍රාසජනක (Thriller / Crime),1005,978-514-5901-47-2,N/A,942,4.5,4.3,,1,Colombo,93,28,99.335,64.957,Moderate Demand,,,,,,,,
REAL-0807,මතකය සහ ජීවිතය,පවනි උමයංගනා (Pawani Umayangana),රහස් පරීක්ෂක (Detective),2955,978-533-7056-44-8,N/A,838,4.9,3.8,,1,Colombo,55,14,66.347,51.5674,Moderate Demand,,,,,,,,
REAL-0808,ගීතය සහ ගැහැණිය,මොහාන් රාජ් මඩවල (Mohan Raj Madawala),විචාර (Non-fiction / Criticism),1294,978-293-2278-74-6,N/A,479,3.6,4,,1,Kandy,38,6,52.308,49.2336,Low Demand,,,,,,,,
REAL-0809,ආදරය සහ ගමන,කවීෂ නඳුන් කග්ගොඩආරච්චි,Short Stories,1138,978-134-2231-66-2,N/A,696,4.1,3.7,,1,Colombo,62,3,43.323,40.8466,Low Demand,,,,,,,,
REAL-0810,මතකය සහ මාලිගාව,රොජර් ලී මැක්බ්‍රයිඩ් (Roger Lea MacBride) - පරිවර්තනය: චිත්‍රා අමරසේකර,"Detective and Mystery, Children's Books",1984,978-753-3901-71-3,N/A,966,3.5,4.6,,1,Colombo,42,16,78.305,64.031,Moderate Demand,,,,,,,,
REAL-0811,කුමාරයා සහ නගරය,මාර්ටින් වික්‍රමසිංහ (Martin Wickramasinghe),යොවුන් නවකතා (Young Adult Novel),2535,978-243-5843-15-0,N/A,292,3.9,4.2,,1,Kandy,63,19,80.317,59.5414,Moderate Demand,,,,,,,,
REAL-0812,මිනිසා සහ රහස,විජය දිසානායක (Wijaya Dissanayake),ත්‍රාසජනක (Horror / Thriller),2375,978-955-3951-84-8,N/A,813,4.1,3.5,,1,Kandy,57,11,57.323,45.3466,Low Demand,,,,,,,,
REAL-0813,කුමාරයා සහ රහස,ශාන්ති දිසානායක (Shanthi Dissanayake),Crime / Mystery / Thriller,999,978-479-6386-30-5,N/A,898,3.8,3.5,,1,Colombo,50,17,69.314,50.8388,Moderate Demand,,,,,,,,
REAL-0814,නොදුටු ගමන,මහින්ද රත්නායක (Mahinda Rathnayake),රහස් පරීක්ෂක (Crime Thriller),1779,978-932-9345-95-4,N/A,402,4,3.6,,1,Kandy,21,40,116.32,73.344,Moderate Demand,,,,,,,,
REAL-0815,අඳුරු දූපත,ඉමේෂා මාධවී මල්ලවාරච්චි (Imesha Madhavee Mallawaarachchi),Romance,3220,978-101-2483-68-5,N/A,662,4.6,4.3,,1,Kandy,33,7,57.338,54.1596,Moderate Demand,,,,,,,,
REAL-0816,මාලිගාව සහ වසන්තය,ඊනිඩ් බ්ලයිටන් (Enid Blyton) - පරිවර්තනය: සුදත් රොහාන්,"Detective and Mystery, Suspense and Thriller",2806,978-352-3220-91-9,N/A,967,4.3,4.1,,1,Galle,39,7,55.329,51.1518,Moderate Demand,,,,,,,,
REAL-0817,ආදරය සහ දූපත,සමුද්‍රි ජයසිරිගේ,Fantasy / Romance / Novel,2196,978-960-3353-65-0,N/A,491,4.6,4.4,,1,Galle,81,7,58.338,50.5596,Moderate Demand,,,,,,,,
REAL-0818,මිනිසා සහ ගැහැණිය,සංජලී විහංගා ලියනගේ (Sanjalee Vihanga Liyanage),යොවුන් නවකතා (Young Adult Fiction),1020,978-395-9608-32-7,N/A,347,3.1,4,,1,Kandy,57,9,58.293,49.7206,Low Demand,,,,,,,,
REAL-0819,සෙවනැලි සහ මාලිගාව,පරිවර්තනය: චන්දන මෙන්ඩිස් (Chandana Mendis),කාව්‍ය (Poetry),3008,978-289-1737-32-0,N/A,815,4.8,3.9,,1,Galle,33,24,87.344,62.9648,Moderate Demand,,,,,,,,
REAL-0820,වසන්තය සහ ගමන,ඇලානා මධුරගොඩ (Alana Maduragoda),Thriller / Translation,1181,978-823-4811-17-3,N/A,471,4.2,3.8,,1,Kandy,46,29,96.326,64.4492,Moderate Demand,,,,,,,,
REAL-0821,පරණ ගමන,"සුදීප් නගාර්කර් (Sudeep Nagarkar), පරිවර්තනය: ප්‍රදීප් කුමාර බාලසූරිය (Translation: Pradeep Kumara Balasuriya)",ත්‍රාසජනක (Vampire Story),1876,978-323-2435-74-9,N/A,256,3,4.3,,1,Colombo,46,26,95.29,68.018,Moderate Demand,,,,,,,,
REAL-0822,මිනිසා සහ ගංගාව,ඩී. කේ. ආටිගල (D. K. Attygalle),"Detective and Mystery, Suspense and Thriller",1523,978-989-9617-35-3,N/A,929,4.4,3.5,,1,Galle,71,6,47.332,39.9544,Low Demand,,,,,,,,
REAL-0823,කුමරිය සහ වනය,මනෝහරි ජයලත් (Manohari Jayalath),විද්‍යා ප්‍රබන්ධ (Sci-Fi),2948,978-872-3717-18-1,N/A,590,4.7,4.3,,1,Colombo,58,7,57.341,51.6622,Moderate Demand,,,,,,,,
REAL-0824,නොදුටු මල්,සිනේර රිද්මික,විද්‍යා ප්‍රබන්ධ (Science Fiction),1630,978-830-8708-98-3,N/A,763,4.3,4.5,,1,Kandy,62,20,85.329,64.0518,Moderate Demand,,,,,,,,
REAL-0825,ගැහැණිය සහ නගරය,සඳරුවන් ලෙව්කේ බණ්ඩාර,"Romance, Translation",1748,978-193-3834-69-6,N/A,435,4.7,3.7,,1,Kandy,100,9,55.341,41.8622,Low Demand,,,,,,,,
REAL-0826,කුමාරයා සහ කුමරිය,සාලි රූනි (Sally Rooney) - පරිවර්තනය: මේධාවී දික්මාදුගොඩ (Medhavi Dickmadugoda),විද්‍යා ප්‍රබන්ධ (Sci-Fi),2805,978-973-2639-28-0,N/A,876,4.3,4.3,,1,Kandy,73,27,97.329,66.1518,Moderate Demand,,,,,,,,
REAL-0827,කඳුළු වසන්තය,"කේට් මෝටන් (Kate Morton), පරිවර්තනය: කෝශලී සිරිචන්ද්‍ර (Translation: Koshalee Sirichandra)","Horror, Science Fiction (Sci-Fi), Post-World Destructive Fiction",1273,978-804-4650-56-1,N/A,961,3.2,3.9,,1,Kandy,64,34,107.296,67.8232,Moderate Demand,,,,,,,,
